icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMDW,Chicago Midway,0,35,35,0,0
KMEM,Memphis International,-3,13,13,0,0
KMEM,Memphis International,-2,12,12,0,0
KMEM,Memphis International,-1,25,25,0,0
KMEM,Memphis International,0,15,15,0,0
KMIA,Miami International,-3,124,124,6,6
KMIA,Miami International,-2,163,163,2,2
KMIA,Miami International,-1,380,380,1,1
KMIA,Miami International,0,190,190,0,0
KMSP,Minneapolis/St. Paul International,-3,79,79,0,0
KMSP,Minneapolis/St. Paul International,-2,75,75,2,2
KMSP,Minneapolis/St. Paul International,-1,92,92,7,7
KMSP,Minneapolis/St. Paul International,0,92,92,4,4
KOAK,Oakland International,-3,6,6,0,0
KOAK,Oakland International,-2,14,14,0,0
KOAK,Oakland International,-1,16,16,0,0
KOAK,Oakland International,0,8,8,0,0
KONT,Ontario International,-3,9,9,0,0
KONT,Ontario International,-2,15,15,0,0
KONT,Ontario International,-1,11,11,0,0
KONT,Ontario International,0,8,8,0,0
KORD,Chicago O'Hare International,-3,294,294,1,1
KORD,Chicago O'Hare International,-2,417,417,2,2
KORD,Chicago O'Hare International,-1,892,892,7,7
KORD,Chicago O'Hare International,0,376,376,7,7
KPDX,Portland International,-3,37,37,5,5
KPDX,Portland International,-2,39,39,0,0
KPDX,Portland International,-1,72,72,1,1
KPDX,Portland International,0,34,34,1,1
KPHL,Philadelphia International,-3,56,56,5,5
KPHL,Philadelphia International,-2,65,65,1,1
KPHL,Philadelphia International,-1,90,90,1,1
KPHL,Philadelphia International,0,79,79,0,0
KPHX,Phoenix Sky Harbor International,-3,86,86,0,0
KPHX,Phoenix Sky Harbor International,-2,149,149,0,0
KPHX,Phoenix Sky Harbor International,-1,250,250,2,2
KPHX,Phoenix Sky Harbor International,0,132,132,2,2
KSAN,San Diego International,-3,50,50,0,0
KSAN,San Diego International,-2,75,75,4,4
KSAN,San Diego International,-1,92,92,3,3
KSAN,San Diego International,0,40,40,0,0
KSDF,Louisville International,-3,25,25,0,0
KSDF,Louisville International,-2,19,19,0,0
KSDF,Louisville International,-1,27,27,0,0
KSDF,Louisville International,0,14,14,0,0
KSEA,Seattle-Tacoma International,-3,106,106,3,3
KSEA,Seattle-Tacoma International,-2,76,76,3,3
KSEA,Seattle-Tacoma International,-1,167,167,22,22
KSEA,Seattle-Tacoma International,0,103,103,9,9
KSFO,San Francisco International,-3,76,76,0,0
KSFO,San Francisco International,-2,73,73,4,4
KSFO,San Francisco International,-1,132,132,8,8
KSFO,San Francisco International,0,77,77,4,4
KSLC,Salt Lake City International,-3,32,32,0,0
KSLC,Salt Lake City International,-2,43,43,0,0
KSLC,Salt Lake City International,-1,62,62,1,1
KSLC,Salt Lake City International,0,39,39,3,3
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,37,37,0,0
KTPA,Tampa International,-2,51,51,0,0
KTPA,Tampa International,-1,96,96,1,1
KTPA,Tampa International,0,57,57,1,1
