icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
PHNL,Honolulu International,-2,66,66,8,8
PHNL,Honolulu International,-1,69,69,11,11
PHNL,Honolulu International,0,25,25,13,13
KHOU,Houston Hobby,-3,153,153,28,28
KHOU,Houston Hobby,-2,96,96,16,16
KHOU,Houston Hobby,-1,140,140,17,17
KHOU,Houston Hobby,0,115,115,24,24
KIAD,Washington Dulles International,-3,138,138,22,22
KIAD,Washington Dulles International,-2,170,170,38,38
KIAD,Washington Dulles International,-1,266,266,59,59
KIAD,Washington Dulles International,0,128,128,39,39
KIAH,George Bush Houston Intercontinental,-3,550,550,38,38
KIAH,George Bush Houston Intercontinental,-2,337,337,38,38
KIAH,George Bush Houston Intercontinental,-1,384,384,59,59
KIAH,George Bush Houston Intercontinental,0,161,161,48,48
KIND,Indianapolis International,-3,53,53,17,17
KIND,Indianapolis International,-2,60,60,23,23
KIND,Indianapolis International,-1,161,161,41,41
KIND,Indianapolis International,0,99,99,32,32
KJFK,John F. Kennedy International,-3,314,314,45,45
KJFK,John F. Kennedy International,-2,546,546,110,110
KJFK,John F. Kennedy International,-1,602,602,126,126
KJFK,John F. Kennedy International,0,274,274,92,92
KLAS,Las Vegas Reid International,-3,310,310,41,41
KLAS,Las Vegas Reid International,-2,192,192,27,27
KLAS,Las Vegas Reid International,-1,440,440,79,79
KLAS,Las Vegas Reid International,0,418,418,59,59
KLAX,Los Angeles International,-3,313,313,56,56
KLAX,Los Angeles International,-2,324,324,54,54
KLAX,Los Angeles International,-1,456,456,94,94
KLAX,Los Angeles International,0,200,200,64,64
KLGA,LaGuardia Airport,-3,207,207,48,48
KLGA,LaGuardia Airport,-2,336,336,56,56
KLGA,LaGuardia Airport,-1,525,525,325,325
KLGA,LaGuardia Airport,0,508,508,144,144
KMCO,Orlando International,-3,359,359,31,31
KMCO,Orlando International,-2,486,486,73,73
KMCO,Orlando International,-1,693,693,101,101
KMCO,Orlando International,0,366,366,59,59
KMDW,Chicago Midway,-3,90,90,19,19
KMDW,Chicago Midway,-2,94,94,19,19
KMDW,Chicago Midway,-1,180,180,51,51
KMDW,Chicago Midway,0,111,111,126,126
KMEM,Memphis International,-3,45,45,5,5
KMEM,Memphis International,-2,47,47,6,6
KMEM,Memphis International,-1,72,72,23,23
KMEM,Memphis International,0,39,39,18,18
KMIA,Miami International,-3,267,267,26,26
KMIA,Miami International,-2,367,367,64,64
KMIA,Miami International,-1,484,484,88,88
KMIA,Miami International,0,216,216,40,40
KMSP,Minneapolis/St. Paul International,-3,123,123,38,38
KMSP,Minneapolis/St. Paul International,-2,157,157,35,35
KMSP,Minneapolis/St. Paul International,-1,348,348,99,99
KMSP,Minneapolis/St. Paul International,0,95,95,66,66
KOAK,Oakland International,-3,47,47,13,13
KOAK,Oakland International,-2,24,24,9,9
KOAK,Oakland International,-1,77,77,15,15
KOAK,Oakland International,0,47,47,16,16
KONT,Ontario International,-3,40,40,8,8
KONT,Ontario International,-2,57,57,4,4
KONT,Ontario International,-1,50,50,17,17
KONT,Ontario International,0,35,35,11,11
KORD,Chicago O'Hare International,-3,821,821,92,92
KORD,Chicago O'Hare International,-2,1034,1034,101,101
KORD,Chicago O'Hare International,-1,1493,1493,454,454
KORD,Chicago O'Hare International,0,788,788,452,452
KPDX,Portland International,-3,82,82,12,12
KPDX,Portland International,-2,53,53,16,16
KPDX,Portland International,-1,80,80,27,27
KPDX,Portland International,0,47,47,18,18
KPHL,Philadelphia International,-3,147,147,30,30
KPHL,Philadelphia International,-2,251,251,59,59
KPHL,Philadelphia International,-1,338,338,81,81
KPHL,Philadelphia International,0,153,153,54,54
KPHX,Phoenix Sky Harbor International,-3,405,405,57,57
KPHX,Phoenix Sky Harbor International,-2,230,230,42,42
KPHX,Phoenix Sky Harbor International,-1,532,532,153,153
KPHX,Phoenix Sky Harbor International,0,533,533,100,100
KSAN,San Diego International,-3,140,140,27,27
KSAN,San Diego International,-2,186,186,24,24
KSAN,San Diego International,-1,327,327,118,118
KSAN,San Diego International,0,127,127,50,50
KSDF,Louisville International,-3,49,49,12,12
KSDF,Louisville International,-2,35,35,12,12
KSDF,Louisville International,-1,73,73,17,17
KSDF,Louisville International,0,35,35,16,16
KSEA,Seattle-Tacoma International,-3,206,206,28,28
KSEA,Seattle-Tacoma International,-2,171,171,39,39
KSEA,Seattle-Tacoma International,-1,217,217,70,70
KSEA,Seattle-Tacoma International,0,102,102,54,54
KSFO,San Francisco International,-3,301,301,48,48
KSFO,San Francisco International,-2,356,356,39,39
KSFO,San Francisco International,-1,281,281,51,51
KSFO,San Francisco International,0,123,123,39,39
KSLC,Salt Lake City International,-3,100,100,24,24
KSLC,Salt Lake City International,-2,95,95,25,25
KSLC,Salt Lake City International,-1,166,166,68,68
KSLC,Salt Lake City International,0,74,74,44,44
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,136,136,19,19
KTPA,Tampa International,-2,160,160,34,34
KTPA,Tampa International,-1,259,259,58,58
KTPA,Tampa International,0,155,155,44,44
