icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KFLL,Fort Lauderdale-Hollywood International,-3,188,188,0,0
KFLL,Fort Lauderdale-Hollywood International,-2,197,197,20,20
KFLL,Fort Lauderdale-Hollywood International,-1,240,240,57,57
KFLL,Fort Lauderdale-Hollywood International,0,242,242,51,51
PHNL,Honolulu International,-3,67,67,0,0
PHNL,Honolulu International,-2,86,86,10,10
PHNL,Honolulu International,-1,66,66,8,8
PHNL,Honolulu International,0,27,27,11,11
KHOU,Houston Hobby,-3,91,91,3,3
KHOU,Houston Hobby,-2,153,153,28,28
KHOU,Houston Hobby,-1,96,96,16,16
KHOU,Houston Hobby,0,106,106,14,14
KIAD,Washington Dulles International,-3,156,156,6,6
KIAD,Washington Dulles International,-2,138,138,22,22
KIAD,Washington Dulles International,-1,170,170,38,38
KIAD,Washington Dulles International,0,146,146,45,45
KIAH,George Bush Houston Intercontinental,-3,252,252,8,8
KIAH,George Bush Houston Intercontinental,-2,550,550,38,38
KIAH,George Bush Houston Intercontinental,-1,337,337,38,38
KIAH,George Bush Houston Intercontinental,0,203,203,50,50
KIND,Indianapolis International,-3,66,66,3,3
KIND,Indianapolis International,-2,53,53,17,17
KIND,Indianapolis International,-1,60,60,23,23
KIND,Indianapolis International,0,104,104,26,26
KJFK,John F. Kennedy International,-3,259,259,12,12
KJFK,John F. Kennedy International,-2,314,314,45,45
KJFK,John F. Kennedy International,-1,544,544,110,110
KJFK,John F. Kennedy International,0,375,375,71,71
KLAS,Las Vegas Reid International,-3,332,332,2,2
KLAS,Las Vegas Reid International,-2,310,310,41,41
KLAS,Las Vegas Reid International,-1,192,192,27,27
KLAS,Las Vegas Reid International,0,245,245,56,56
KLAX,Los Angeles International,-3,330,330,9,9
KLAX,Los Angeles International,-2,313,313,56,56
KLAX,Los Angeles International,-1,321,321,54,54
KLAX,Los Angeles International,0,253,253,73,73
KLGA,LaGuardia Airport,-3,721,721,7,7
KLGA,LaGuardia Airport,-2,207,207,48,48
KLGA,LaGuardia Airport,-1,336,336,56,56
KLGA,LaGuardia Airport,0,518,518,211,211
KMCO,Orlando International,-3,269,269,1,1
KMCO,Orlando International,-2,359,359,31,31
KMCO,Orlando International,-1,486,486,73,73
KMCO,Orlando International,0,494,494,75,75
KMDW,Chicago Midway,-3,122,122,0,0
KMDW,Chicago Midway,-2,90,90,19,19
KMDW,Chicago Midway,-1,94,94,19,19
KMDW,Chicago Midway,0,157,157,24,24
KMEM,Memphis International,-3,49,49,2,2
KMEM,Memphis International,-2,45,45,5,5
KMEM,Memphis International,-1,47,47,6,6
KMEM,Memphis International,0,48,48,19,19
KMIA,Miami International,-3,231,231,0,0
KMIA,Miami International,-2,267,267,26,26
KMIA,Miami International,-1,367,367,64,64
KMIA,Miami International,0,297,297,63,63
KMSP,Minneapolis/St. Paul International,-3,135,135,0,0
KMSP,Minneapolis/St. Paul International,-2,123,123,38,38
KMSP,Minneapolis/St. Paul International,-1,157,157,35,35
KMSP,Minneapolis/St. Paul International,0,154,154,82,82
KOAK,Oakland International,-3,55,55,2,2
KOAK,Oakland International,-2,47,47,13,13
KOAK,Oakland International,-1,24,24,9,9
KOAK,Oakland International,0,57,57,8,8
KONT,Ontario International,-3,35,35,0,0
KONT,Ontario International,-2,40,40,8,8
KONT,Ontario International,-1,57,57,4,4
KONT,Ontario International,0,24,24,13,13
KORD,Chicago O'Hare International,-3,818,818,15,15
KORD,Chicago O'Hare International,-2,821,821,92,92
KORD,Chicago O'Hare International,-1,1034,1034,101,101
KORD,Chicago O'Hare International,0,1013,1013,321,321
KPDX,Portland International,-3,99,99,0,0
KPDX,Portland International,-2,82,82,12,12
KPDX,Portland International,-1,53,53,16,16
KPDX,Portland International,0,40,40,24,24
KPHL,Philadelphia International,-3,188,188,4,4
KPHL,Philadelphia International,-2,147,147,30,30
KPHL,Philadelphia International,-1,251,251,59,59
KPHL,Philadelphia International,0,187,187,52,52
KPHX,Phoenix Sky Harbor International,-3,328,328,1,1
KPHX,Phoenix Sky Harbor International,-2,405,405,57,57
KPHX,Phoenix Sky Harbor International,-1,230,230,42,42
KPHX,Phoenix Sky Harbor International,0,309,309,102,102
KSAN,San Diego International,-3,169,169,2,2
KSAN,San Diego International,-2,140,140,27,27
KSAN,San Diego International,-1,185,185,24,24
KSAN,San Diego International,0,258,258,48,48
KSDF,Louisville International,-3,43,43,1,1
KSDF,Louisville International,-2,49,49,12,12
KSDF,Louisville International,-1,35,35,12,12
KSDF,Louisville International,0,40,40,14,14
KSEA,Seattle-Tacoma International,-3,263,263,1,1
KSEA,Seattle-Tacoma International,-2,206,206,28,28
KSEA,Seattle-Tacoma International,-1,171,171,39,39
KSEA,Seattle-Tacoma International,0,96,96,64,64
KSFO,San Francisco International,-3,291,291,6,6
KSFO,San Francisco International,-2,301,301,48,48
KSFO,San Francisco International,-1,354,354,39,39
KSFO,San Francisco International,0,150,150,43,43
KSLC,Salt Lake City International,-3,119,119,0,0
KSLC,Salt Lake City International,-2,100,100,24,24
KSLC,Salt Lake City International,-1,95,95,25,25
KSLC,Salt Lake City International,0,82,82,62,62
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,137,137,0,0
KTPA,Tampa International,-2,136,136,19,19
KTPA,Tampa International,-1,160,160,34,34
KTPA,Tampa International,0,158,158,45,45
