icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KLAS,Las Vegas Reid International,0,46,46,0,0
KLAX,Los Angeles International,-3,258,258,4,4
KLAX,Los Angeles International,-2,226,226,1,1
KLAX,Los Angeles International,-1,248,248,2,2
KLAX,Los Angeles International,0,119,119,4,4
KLGA,LaGuardia Airport,-3,97,97,0,0
KLGA,LaGuardia Airport,-2,101,101,0,0
KLGA,LaGuardia Airport,-1,59,59,3,3
KLGA,LaGuardia Airport,0,54,54,1,1
KMCO,Orlando International,-3,154,154,1,1
KMCO,Orlando International,-2,168,168,3,3
KMCO,Orlando International,-1,219,219,0,0
KMCO,Orlando International,0,105,105,2,2
KMDW,Chicago Midway,-3,49,49,0,0
KMDW,Chicago Midway,-2,29,29,0,0
KMDW,Chicago Midway,-1,65,65,0,0
KMDW,Chicago Midway,0,20,20,0,0
KMEM,Memphis International,-3,24,24,0,0
KMEM,Memphis International,-2,20,20,0,0
KMEM,Memphis International,-1,20,20,0,0
KMEM,Memphis International,0,10,10,0,0
KMIA,Miami International,-3,173,173,5,5
KMIA,Miami International,-2,168,168,2,2
KMIA,Miami International,-1,244,244,2,2
KMIA,Miami International,0,73,73,1,1
KMSP,Minneapolis/St. Paul International,-3,88,88,10,10
KMSP,Minneapolis/St. Paul International,-2,79,79,3,3
KMSP,Minneapolis/St. Paul International,-1,178,178,3,3
KMSP,Minneapolis/St. Paul International,0,49,49,1,1
KOAK,Oakland International,-3,34,34,0,0
KOAK,Oakland International,-2,22,22,0,0
KOAK,Oakland International,-1,13,13,0,0
KOAK,Oakland International,0,2,2,0,0
KONT,Ontario International,-3,32,32,0,0
KONT,Ontario International,-2,25,25,1,1
KONT,Ontario International,-1,12,12,0,0
KONT,Ontario International,0,6,6,0,0
KORD,Chicago O'Hare International,-3,578,578,1,1
KORD,Chicago O'Hare International,-2,406,406,2,2
KORD,Chicago O'Hare International,-1,557,557,5,5
KORD,Chicago O'Hare International,0,148,148,1,1
KPDX,Portland International,-3,75,75,9,9
KPDX,Portland International,-2,44,44,2,2
KPDX,Portland International,-1,32,32,4,4
KPDX,Portland International,0,17,17,1,1
KPHL,Philadelphia International,-3,69,69,0,0
KPHL,Philadelphia International,-2,89,89,2,2
KPHL,Philadelphia International,-1,96,96,0,0
KPHL,Philadelphia International,0,43,43,2,2
KPHX,Phoenix Sky Harbor International,-3,490,490,3,3
KPHX,Phoenix Sky Harbor International,-2,238,238,4,4
KPHX,Phoenix Sky Harbor International,-1,145,145,2,2
KPHX,Phoenix Sky Harbor International,0,78,78,2,2
KSAN,San Diego International,-3,129,129,6,6
KSAN,San Diego International,-2,136,136,1,1
KSAN,San Diego International,-1,60,60,1,1
KSAN,San Diego International,0,29,29,2,2
KSDF,Louisville International,-3,16,16,0,0
KSDF,Louisville International,-2,13,13,0,0
KSDF,Louisville International,-1,13,13,0,0
KSDF,Louisville International,0,1,1,0,0
KSEA,Seattle-Tacoma International,-3,223,223,1,1
KSEA,Seattle-Tacoma International,-2,166,166,12,12
KSEA,Seattle-Tacoma International,-1,135,135,2,2
KSEA,Seattle-Tacoma International,0,44,44,4,4
KSFO,San Francisco International,-3,149,149,5,5
KSFO,San Francisco International,-2,125,125,4,4
KSFO,San Francisco International,-1,122,122,4,4
KSFO,San Francisco International,0,75,75,6,6
KSLC,Salt Lake City International,-3,96,96,0,0
KSLC,Salt Lake City International,-2,53,53,0,0
KSLC,Salt Lake City International,-1,55,55,5,5
KSLC,Salt Lake City International,0,22,22,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,54,54,0,0
KTPA,Tampa International,-2,63,63,0,0
KTPA,Tampa International,-1,93,93,0,0
KTPA,Tampa International,0,32,32,0,0
