icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
PHNL,Honolulu International,-1,243,243,6,6
PHNL,Honolulu International,0,138,138,4,4
KHOU,Houston Hobby,-3,41,41,0,0
KHOU,Houston Hobby,-2,63,63,1,1
KHOU,Houston Hobby,-1,114,114,6,6
KHOU,Houston Hobby,0,80,80,4,4
KIAD,Washington Dulles International,-3,96,96,8,8
KIAD,Washington Dulles International,-2,190,190,2,2
KIAD,Washington Dulles International,-1,337,337,10,10
KIAD,Washington Dulles International,0,174,174,4,4
KIAH,George Bush Houston Intercontinental,-3,224,224,10,10
KIAH,George Bush Houston Intercontinental,-2,261,261,4,4
KIAH,George Bush Houston Intercontinental,-1,268,268,9,9
KIAH,George Bush Houston Intercontinental,0,240,240,10,10
KIND,Indianapolis International,-3,22,22,0,0
KIND,Indianapolis International,-2,94,94,0,0
KIND,Indianapolis International,-1,147,147,13,13
KIND,Indianapolis International,0,68,68,4,4
KJFK,John F. Kennedy International,-3,316,316,4,4
KJFK,John F. Kennedy International,-2,529,529,13,13
KJFK,John F. Kennedy International,-1,634,634,60,60
KJFK,John F. Kennedy International,0,339,339,16,16
KLAS,Las Vegas Reid International,-3,199,199,3,3
KLAS,Las Vegas Reid International,-2,196,196,11,11
KLAS,Las Vegas Reid International,-1,429,429,24,24
KLAS,Las Vegas Reid International,0,278,278,8,8
KLAX,Los Angeles International,-3,314,314,7,7
KLAX,Los Angeles International,-2,415,415,9,9
KLAX,Los Angeles International,-1,664,664,21,21
KLAX,Los Angeles International,0,425,425,20,20
KLGA,LaGuardia Airport,-3,149,149,4,4
KLGA,LaGuardia Airport,-2,382,382,4,4
KLGA,LaGuardia Airport,-1,603,603,226,226
KLGA,LaGuardia Airport,0,311,311,16,16
KMCO,Orlando International,-3,182,182,5,5
KMCO,Orlando International,-2,352,352,1,1
KMCO,Orlando International,-1,455,455,11,11
KMCO,Orlando International,0,353,353,15,15
KMDW,Chicago Midway,-3,64,64,1,1
KMDW,Chicago Midway,-2,95,95,2,2
KMDW,Chicago Midway,-1,190,190,1,1
KMDW,Chicago Midway,0,123,123,5,5
KMEM,Memphis International,-3,23,23,0,0
KMEM,Memphis International,-2,49,49,0,0
KMEM,Memphis International,-1,67,67,3,3
KMEM,Memphis International,0,24,24,0,0
KMIA,Miami International,-3,227,227,1,1
KMIA,Miami International,-2,304,304,4,4
KMIA,Miami International,-1,392,392,5,5
KMIA,Miami International,0,313,313,3,3
KMSP,Minneapolis/St. Paul International,-3,87,87,3,3
KMSP,Minneapolis/St. Paul International,-2,433,433,44,44
KMSP,Minneapolis/St. Paul International,-1,337,337,16,16
KMSP,Minneapolis/St. Paul International,0,231,231,8,8
KOAK,Oakland International,-3,69,69,2,2
KOAK,Oakland International,-2,60,60,3,3
KOAK,Oakland International,-1,112,112,9,9
KOAK,Oakland International,0,83,83,0,0
KONT,Ontario International,-3,34,34,1,1
KONT,Ontario International,-2,56,56,2,2
KONT,Ontario International,-1,90,90,5,5
KONT,Ontario International,0,39,39,0,0
KORD,Chicago O'Hare International,-3,397,397,3,3
KORD,Chicago O'Hare International,-2,836,836,16,16
KORD,Chicago O'Hare International,-1,880,880,31,31
KORD,Chicago O'Hare International,0,497,497,15,15
KPDX,Portland International,-3,105,105,4,4
KPDX,Portland International,-2,138,138,1,1
KPDX,Portland International,-1,182,182,4,4
KPDX,Portland International,0,101,101,2,2
KPHL,Philadelphia International,-3,111,111,3,3
KPHL,Philadelphia International,-2,248,248,8,8
KPHL,Philadelphia International,-1,332,332,11,11
KPHL,Philadelphia International,0,165,165,10,10
KPHX,Phoenix Sky Harbor International,-3,194,194,4,4
KPHX,Phoenix Sky Harbor International,-2,252,252,7,7
KPHX,Phoenix Sky Harbor International,-1,500,500,22,22
KPHX,Phoenix Sky Harbor International,0,339,339,13,13
KSAN,San Diego International,-3,181,181,11,11
KSAN,San Diego International,-2,159,159,25,25
KSAN,San Diego International,-1,350,350,63,63
KSAN,San Diego International,0,170,170,6,6
KSDF,Louisville International,-3,17,17,0,0
KSDF,Louisville International,-2,37,37,2,2
KSDF,Louisville International,-1,59,59,3,3
KSDF,Louisville International,0,24,24,3,3
KSEA,Seattle-Tacoma International,-3,281,281,13,13
KSEA,Seattle-Tacoma International,-2,493,493,16,16
KSEA,Seattle-Tacoma International,-1,478,478,17,17
KSEA,Seattle-Tacoma International,0,300,300,22,22
KSFO,San Francisco International,-3,263,263,6,6
KSFO,San Francisco International,-2,302,302,10,10
KSFO,San Francisco International,-1,454,454,25,25
KSFO,San Francisco International,0,290,290,6,6
KSLC,Salt Lake City International,-3,147,147,10,10
KSLC,Salt Lake City International,-2,114,114,2,2
KSLC,Salt Lake City International,-1,224,224,12,12
KSLC,Salt Lake City International,0,159,159,17,17
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,74,74,1,1
KTPA,Tampa International,-2,131,131,2,2
KTPA,Tampa International,-1,185,185,8,8
KTPA,Tampa International,0,120,120,5,5
