icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KMCO,Orlando International,-3,131,131,4,4
KMCO,Orlando International,-2,67,67,0,0
KMCO,Orlando International,-1,174,174,7,7
KMCO,Orlando International,0,114,114,2,2
KMDW,Chicago Midway,-3,23,23,0,0
KMDW,Chicago Midway,-2,25,25,0,0
KMDW,Chicago Midway,-1,82,82,2,2
KMDW,Chicago Midway,0,31,31,0,0
KMEM,Memphis International,-3,23,23,0,0
KMEM,Memphis International,-2,12,12,0,0
KMEM,Memphis International,-1,20,20,1,1
KMEM,Memphis International,0,7,7,0,0
KMIA,Miami International,-3,133,133,5,5
KMIA,Miami International,-2,163,163,2,2
KMIA,Miami International,-1,306,306,6,6
KMIA,Miami International,0,93,93,2,2
KMSP,Minneapolis/St. Paul International,-3,64,64,3,3
KMSP,Minneapolis/St. Paul International,-2,51,51,2,2
KMSP,Minneapolis/St. Paul International,-1,111,111,5,5
KMSP,Minneapolis/St. Paul International,0,38,38,3,3
KOAK,Oakland International,-3,8,8,0,0
KOAK,Oakland International,-2,7,7,0,0
KOAK,Oakland International,-1,14,14,0,0
KOAK,Oakland International,0,17,17,0,0
KONT,Ontario International,-3,5,5,0,0
KONT,Ontario International,-2,6,6,0,0
KONT,Ontario International,-1,23,23,0,0
KONT,Ontario International,0,7,7,0,0
KORD,Chicago O'Hare International,-3,286,286,5,5
KORD,Chicago O'Hare International,-2,227,227,2,2
KORD,Chicago O'Hare International,-1,1207,1207,104,104
KORD,Chicago O'Hare International,0,191,191,9,9
KPDX,Portland International,-3,32,32,1,1
KPDX,Portland International,-2,27,27,1,1
KPDX,Portland International,-1,42,42,8,8
KPDX,Portland International,0,20,20,3,3
KPHL,Philadelphia International,-3,47,47,2,2
KPHL,Philadelphia International,-2,33,33,0,0
KPHL,Philadelphia International,-1,77,77,1,1
KPHL,Philadelphia International,0,55,55,3,3
KPHX,Phoenix Sky Harbor International,-3,89,89,0,0
KPHX,Phoenix Sky Harbor International,-2,81,81,0,0
KPHX,Phoenix Sky Harbor International,-1,146,146,4,4
KPHX,Phoenix Sky Harbor International,0,55,55,1,1
KSAN,San Diego International,-3,43,43,2,2
KSAN,San Diego International,-2,40,40,0,0
KSAN,San Diego International,-1,67,67,0,0
KSAN,San Diego International,0,34,34,4,4
KSDF,Louisville International,-3,13,13,0,0
KSDF,Louisville International,-2,7,7,0,0
KSDF,Louisville International,-1,41,41,1,1
KSDF,Louisville International,0,8,8,0,0
KSEA,Seattle-Tacoma International,-3,160,160,4,4
KSEA,Seattle-Tacoma International,-2,67,67,10,10
KSEA,Seattle-Tacoma International,-1,161,161,38,38
KSEA,Seattle-Tacoma International,0,118,118,12,12
KSFO,San Francisco International,-3,128,128,6,6
KSFO,San Francisco International,-2,78,78,3,3
KSFO,San Francisco International,-1,113,113,5,5
KSFO,San Francisco International,0,79,79,1,1
KSLC,Salt Lake City International,-3,58,58,1,1
KSLC,Salt Lake City International,-2,39,39,0,0
KSLC,Salt Lake City International,-1,85,85,5,5
KSLC,Salt Lake City International,0,45,45,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,45,45,0,0
KTPA,Tampa International,-2,29,29,0,0
KTPA,Tampa International,-1,72,72,1,1
KTPA,Tampa International,0,49,49,0,0
