icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KLAX,Los Angeles International,0,17,17,3,3
KLGA,LaGuardia Airport,-3,137,137,20,20
KLGA,LaGuardia Airport,-2,58,58,7,7
KLGA,LaGuardia Airport,-1,599,599,7,7
KLGA,LaGuardia Airport,0,6,6,2,2
KMCO,Orlando International,-3,132,132,25,25
KMCO,Orlando International,-2,112,112,15,15
KMCO,Orlando International,-1,162,162,4,4
KMCO,Orlando International,0,0,0,0,0
KMDW,Chicago Midway,-3,27,27,9,9
KMDW,Chicago Midway,-2,26,26,9,9
KMDW,Chicago Midway,-1,72,72,0,0
KMDW,Chicago Midway,0,2,2,0,0
KMEM,Memphis International,-3,22,22,4,4
KMEM,Memphis International,-2,7,7,1,1
KMEM,Memphis International,-1,23,23,0,0
KMEM,Memphis International,0,0,0,0,0
KMIA,Miami International,-3,158,158,19,19
KMIA,Miami International,-2,175,175,10,10
KMIA,Miami International,-1,200,200,3,3
KMIA,Miami International,0,3,3,0,0
KMSP,Minneapolis/St. Paul International,-3,61,61,19,19
KMSP,Minneapolis/St. Paul International,-2,44,44,7,7
KMSP,Minneapolis/St. Paul International,-1,112,112,0,0
KMSP,Minneapolis/St. Paul International,0,3,3,0,0
KOAK,Oakland International,-3,45,45,8,8
KOAK,Oakland International,-2,18,18,4,4
KOAK,Oakland International,-1,37,37,0,0
KOAK,Oakland International,0,2,2,0,0
KONT,Ontario International,-3,45,45,7,7
KONT,Ontario International,-2,10,10,4,4
KONT,Ontario International,-1,27,27,0,0
KONT,Ontario International,0,1,1,0,0
KORD,Chicago O'Hare International,-3,330,330,58,58
KORD,Chicago O'Hare International,-2,221,221,29,29
KORD,Chicago O'Hare International,-1,430,430,11,11
KORD,Chicago O'Hare International,0,14,14,0,0
KPDX,Portland International,-3,59,59,16,16
KPDX,Portland International,-2,34,34,12,12
KPDX,Portland International,-1,51,51,1,1
KPDX,Portland International,0,2,2,0,0
KPHL,Philadelphia International,-3,75,75,8,8
KPHL,Philadelphia International,-2,51,51,10,10
KPHL,Philadelphia International,-1,131,131,0,0
KPHL,Philadelphia International,0,3,3,0,0
KPHX,Phoenix Sky Harbor International,-3,140,140,35,35
KPHX,Phoenix Sky Harbor International,-2,117,117,17,17
KPHX,Phoenix Sky Harbor International,-1,190,190,2,2
KPHX,Phoenix Sky Harbor International,0,3,3,0,0
KSAN,San Diego International,-3,126,126,27,27
KSAN,San Diego International,-2,120,120,14,14
KSAN,San Diego International,-1,118,118,1,1
KSAN,San Diego International,0,1,1,0,0
KSDF,Louisville International,-3,12,12,4,4
KSDF,Louisville International,-2,8,8,2,2
KSDF,Louisville International,-1,20,20,0,0
KSDF,Louisville International,0,0,0,0,0
KSEA,Seattle-Tacoma International,-3,199,199,49,49
KSEA,Seattle-Tacoma International,-2,114,114,24,24
KSEA,Seattle-Tacoma International,-1,210,210,6,6
KSEA,Seattle-Tacoma International,0,4,4,1,1
KSFO,San Francisco International,-3,211,211,30,30
KSFO,San Francisco International,-2,119,119,24,24
KSFO,San Francisco International,-1,272,272,6,6
KSFO,San Francisco International,0,15,15,2,2
KSLC,Salt Lake City International,-3,53,53,12,12
KSLC,Salt Lake City International,-2,38,38,10,10
KSLC,Salt Lake City International,-1,73,73,0,0
KSLC,Salt Lake City International,0,0,0,0,0
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,53,53,16,16
KTPA,Tampa International,-2,45,45,4,4
KTPA,Tampa International,-1,88,88,3,3
KTPA,Tampa International,0,2,2,0,0
