icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KDFW,Dallas-Fort Worth International,0,151,151,7,7
KDTW,Detroit Metropolitan Wayne County,-3,574,574,92,92
KDTW,Detroit Metropolitan Wayne County,-2,440,440,32,32
KDTW,Detroit Metropolitan Wayne County,-1,423,423,20,20
KDTW,Detroit Metropolitan Wayne County,0,153,157,0,0
KEWR,Newark Liberty International,-3,402,402,44,44
KEWR,Newark Liberty International,-2,303,303,12,12
KEWR,Newark Liberty International,-1,297,297,4,4
KEWR,Newark Liberty International,0,192,192,2,2
KFLL,Fort Lauderdale-Hollywood International,-3,465,465,21,21
KFLL,Fort Lauderdale-Hollywood International,-2,395,395,4,4
KFLL,Fort Lauderdale-Hollywood International,-1,287,287,16,16
KFLL,Fort Lauderdale-Hollywood International,0,172,183,0,0
PHNL,Honolulu International,-3,108,108,6,6
PHNL,Honolulu International,-2,99,99,2,2
PHNL,Honolulu International,-1,58,58,1,1
PHNL,Honolulu International,0,48,49,0,0
KHOU,Houston Hobby,-3,0,106,0,0
KHOU,Houston Hobby,-2,0,76,1,1
KHOU,Houston Hobby,-1,43,43,0,0
KHOU,Houston Hobby,0,27,31,0,0
KIAD,Washington Dulles International,-3,0,298,46,46
KIAD,Washington Dulles International,-2,264,264,24,24
KIAD,Washington Dulles International,-1,171,171,6,6
KIAD,Washington Dulles International,0,117,116,2,2
KIAH,George Bush Houston Intercontinental,-3,307,307,8,8
KIAH,George Bush Houston Intercontinental,-2,0,249,0,0
KIAH,George Bush Houston Intercontinental,-1,141,141,1,1
KIAH,George Bush Houston Intercontinental,0,87,87,1,1
KIND,Indianapolis International,-3,169,169,9,9
KIND,Indianapolis International,-2,123,123,1,1
KIND,Indianapolis International,-1,63,63,0,0
KIND,Indianapolis International,0,30,34,0,0
KJFK,John F. Kennedy International,-3,0,555,0,0
KJFK,John F. Kennedy International,-2,395,395,20,20
KJFK,John F. Kennedy International,-1,283,283,8,8
KJFK,John F. Kennedy International,0,245,244,7,7
KLAS,Las Vegas Reid International,-3,0,317,0,0
KLAS,Las Vegas Reid International,-2,268,268,8,8
KLAS,Las Vegas Reid International,-1,194,194,2,2
KLAS,Las Vegas Reid International,0,425,425,7,7
KLAX,Los Angeles International,-3,416,416,19,19
KLAX,Los Angeles International,-2,469,469,9,9
KLAX,Los Angeles International,-1,398,397,10,10
KLAX,Los Angeles International,0,229,237,3,3
KLGA,LaGuardia Airport,-3,374,374,36,36
KLGA,LaGuardia Airport,-2,287,287,28,28
KLGA,LaGuardia Airport,-1,141,141,10,10
KLGA,LaGuardia Airport,0,90,91,8,8
KMCO,Orlando International,-3,514,514,33,33
KMCO,Orlando International,-2,518,518,0,0
KMCO,Orlando International,-1,276,276,8,8
KMCO,Orlando International,0,196,205,15,15
KMDW,Chicago Midway,-3,220,220,7,7
KMDW,Chicago Midway,-2,209,209,2,2
KMDW,Chicago Midway,-1,145,145,0,0
KMDW,Chicago Midway,0,48,48,0,0
KMEM,Memphis International,-3,56,56,2,2
KMEM,Memphis International,-2,40,40,0,0
KMEM,Memphis International,-1,16,16,0,0
KMEM,Memphis International,0,10,10,0,0
KMIA,Miami International,-3,402,402,0,0
KMIA,Miami International,-2,358,358,12,12
KMIA,Miami International,-1,229,229,1,1
KMIA,Miami International,0,123,123,3,3
KMSP,Minneapolis/St. Paul International,-3,482,482,78,78
KMSP,Minneapolis/St. Paul International,-2,465,465,25,25
KMSP,Minneapolis/St. Paul International,-1,318,318,6,6
KMSP,Minneapolis/St. Paul International,0,141,149,0,0
KOAK,Oakland International,-3,63,63,1,1
KOAK,Oakland International,-2,45,45,0,0
KOAK,Oakland International,-1,0,35,0,0
KOAK,Oakland International,0,38,40,5,5
KONT,Ontario International,-3,61,61,0,0
KONT,Ontario International,0,26,26,0,0
KORD,Chicago O'Hare International,-3,1372,1372,153,153
KORD,Chicago O'Hare International,-1,876,876,46,46
KORD,Chicago O'Hare International,0,313,313,6,6
KPDX,Portland International,-3,120,120,1,1
KPDX,Portland International,-2,117,117,1,1
KPDX,Portland International,-1,123,123,1,1
KPDX,Portland International,0,57,57,2,2
KPHL,Philadelphia International,-3,278,278,43,43
KPHL,Philadelphia International,-2,235,235,10,10
KPHL,Philadelphia International,-1,181,181,3,3
KPHL,Philadelphia International,0,168,168,3,3
KPHX,Phoenix Sky Harbor International,-1,244,244,2,2
KPHX,Phoenix Sky Harbor International,0,204,204,9,9
KSAN,San Diego International,-3,193,193,5,5
KSAN,San Diego International,-2,172,172,7,7
KSAN,San Diego International,-1,236,236,5,5
KSDF,Louisville International,-3,71,71,2,2
KSDF,Louisville International,-2,55,55,1,1
KSDF,Louisville International,-1,33,33,1,1
KSDF,Louisville International,0,13,13,1,1
KSEA,Seattle-Tacoma International,-2,288,288,14,14
KSEA,Seattle-Tacoma International,-1,405,405,29,29
KSEA,Seattle-Tacoma International,0,100,100,7,7
KSFO,San Francisco International,-3,324,324,20,20
KSFO,San Francisco International,-1,290,290,7,7
KSLC,Salt Lake City International,-2,140,140,5,5
KSLC,Salt Lake City International,-1,90,90,1,1
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,233,233,15,15
KTPA,Tampa International,-1,119,119,4,4
KTPA,Tampa International,0,61,61,0,0
