icao,name,day,totalDelays,totalUsDelays,totalCancellations,totalUsCancellations
KIAH,George Bush Houston Intercontinental,0,118,118,3,3
KIND,Indianapolis International,-3,117,117,7,7
KIND,Indianapolis International,-2,65,65,1,1
KIND,Indianapolis International,-1,69,69,0,0
KIND,Indianapolis International,0,59,59,5,5
KJFK,John F. Kennedy International,-3,378,378,17,17
KJFK,John F. Kennedy International,-2,209,209,2,2
KJFK,John F. Kennedy International,-1,338,338,11,11
KJFK,John F. Kennedy International,0,197,197,11,11
KLAS,Las Vegas Reid International,-3,211,211,1,1
KLAS,Las Vegas Reid International,-2,168,168,0,0
KLAS,Las Vegas Reid International,-1,219,219,3,3
KLAS,Las Vegas Reid International,0,141,141,2,2
KLAX,Los Angeles International,-3,294,294,10,10
KLAX,Los Angeles International,-2,283,283,4,4
KLAX,Los Angeles International,-1,241,241,6,6
KLAX,Los Angeles International,0,152,152,9,9
KLGA,LaGuardia Airport,-3,633,633,25,25
KLGA,LaGuardia Airport,-2,313,313,0,0
KLGA,LaGuardia Airport,-1,569,569,0,0
KLGA,LaGuardia Airport,0,303,303,19,19
KMCO,Orlando International,-3,279,279,2,2
KMCO,Orlando International,-2,172,172,0,0
KMCO,Orlando International,-1,272,272,5,5
KMCO,Orlando International,0,200,200,4,4
KMDW,Chicago Midway,-3,129,129,0,0
KMDW,Chicago Midway,-2,148,148,0,0
KMDW,Chicago Midway,-1,87,87,2,2
KMDW,Chicago Midway,0,81,81,2,2
KMEM,Memphis International,-3,39,39,2,2
KMEM,Memphis International,-2,51,51,0,0
KMEM,Memphis International,-1,44,44,2,2
KMEM,Memphis International,0,38,38,6,6
KMIA,Miami International,-3,325,325,5,5
KMIA,Miami International,-2,179,179,0,0
KMIA,Miami International,-1,241,241,1,1
KMIA,Miami International,0,170,170,4,4
KMSP,Minneapolis/St. Paul International,-3,311,311,4,4
KMSP,Minneapolis/St. Paul International,-2,205,205,1,1
KMSP,Minneapolis/St. Paul International,-1,253,253,1,1
KMSP,Minneapolis/St. Paul International,0,274,274,9,9
KOAK,Oakland International,-3,47,47,0,0
KOAK,Oakland International,-2,30,30,0,0
KOAK,Oakland International,-1,27,27,1,1
KOAK,Oakland International,0,28,28,0,0
KONT,Ontario International,-3,32,32,1,1
KONT,Ontario International,-2,48,48,4,4
KONT,Ontario International,-1,37,37,0,0
KONT,Ontario International,0,16,16,0,0
KORD,Chicago O'Hare International,-3,1387,1387,84,84
KORD,Chicago O'Hare International,-2,1326,1326,22,22
KORD,Chicago O'Hare International,-1,855,855,10,10
KORD,Chicago O'Hare International,0,423,423,11,11
KPDX,Portland International,-3,82,82,0,0
KPDX,Portland International,-2,60,60,4,4
KPDX,Portland International,-1,135,135,1,1
KPDX,Portland International,0,69,69,3,3
KPHL,Philadelphia International,-3,296,296,4,4
KPHL,Philadelphia International,-2,122,122,1,1
KPHL,Philadelphia International,-1,160,160,0,0
KPHL,Philadelphia International,0,162,162,11,11
KPHX,Phoenix Sky Harbor International,-3,262,262,1,1
KPHX,Phoenix Sky Harbor International,-2,337,337,3,3
KPHX,Phoenix Sky Harbor International,-1,285,285,3,3
KPHX,Phoenix Sky Harbor International,0,169,169,5,5
KSAN,San Diego International,-3,128,128,1,1
KSAN,San Diego International,-2,134,134,2,2
KSAN,San Diego International,-1,138,138,2,2
KSAN,San Diego International,0,99,99,4,4
KSDF,Louisville International,-3,74,74,0,0
KSDF,Louisville International,-2,45,45,3,3
KSDF,Louisville International,-1,51,51,0,0
KSDF,Louisville International,0,37,37,3,3
KSEA,Seattle-Tacoma International,-3,220,220,7,7
KSEA,Seattle-Tacoma International,-2,178,178,8,8
KSEA,Seattle-Tacoma International,-1,389,389,10,10
KSEA,Seattle-Tacoma International,0,237,237,10,10
KSFO,San Francisco International,-3,188,188,8,8
KSFO,San Francisco International,-2,165,165,8,8
KSFO,San Francisco International,-1,147,147,0,0
KSFO,San Francisco International,0,106,106,4,4
KSLC,Salt Lake City International,-3,108,108,6,6
KSLC,Salt Lake City International,-2,120,120,2,2
KSLC,Salt Lake City International,-1,106,106,0,0
KSLC,Salt Lake City International,0,99,99,1,1
KTEB,Teterboro,-3,0,0,0,0
KTEB,Teterboro,-2,0,0,0,0
KTEB,Teterboro,-1,0,0,0,0
KTEB,Teterboro,0,0,0,0,0
KTPA,Tampa International,-3,125,125,2,2
KTPA,Tampa International,-2,89,89,0,0
KTPA,Tampa International,-1,123,123,2,2
KTPA,Tampa International,0,111,111,2,2
